county_id,action,expected_source,current_block_source,source_block_path,confidence,reason
c_biun,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_oudalan,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_kurumba,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_upper_gurma,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_yatenga,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_gondo,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_seno,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_bandiagara,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_dagomba,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_gonja,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_daboya,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_wagadugu,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_po,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_mamprusi,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_kuisugu,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_pendjari,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_awkar,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_walata,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_masin,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_mema,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_kouga,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_massina,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_hodh,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_tichitt,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_tagant,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_guidimaka,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_yelimane,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_kingui,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_kaniaga,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_kaarta,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_kita,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_soso,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_kuranko,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_kisi,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_solimana,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_niani,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_dakajalan,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_kankan,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_sibi_mali,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_tabon,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_bure,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_bambuk,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_gangaran,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_konko,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_bundu,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
